"MonthYear","EventRootCode","QuadClass","CountEvent","Intensity","SumNumArticles","RerataAvgTone"
"201005","18","4","83","1.168","296","3.47613"
"201006","18","4","55","1.038","478","4.39267"
"201007","18","4","108","1.111","765","3.74898"
"201008","18","4","302","1.336","2645","3.76062"
"201009","18","4","331","1.519","3031","3.69371"
"201010","18","4","321","1.557","1834","3.96173"
"201011","18","4","370","1.46","3432","4.3272"
"201012","18","4","173","1.108","1900","3.79071"
"201101","18","4","294","2.153","3646","3.59702"
"201102","18","4","205","1.348","1682","4.28444"
"201103","18","4","277","1.565","2759","3.89671"
"201104","18","4","381","2.053","4632","3.67203"
"201105","18","4","221","1.192","1515","4.12144"
"201106","18","4","244","1.277","1681","4.03126"
"201107","18","4","290","1.389","2644","4.40632"
"201108","18","4","244","1.319","1375","4.05569"
"201109","18","4","432","2.777","5533","3.39663"
"201110","18","4","247","1.427","1842","3.39544"
"201111","18","4","174","0.874","933","3.92859"
"201112","18","4","233","1.753","1625","3.18585"
"201201","18","4","245","1.673","1685","3.78215"
"201202","18","4","250","1.57","2045","3.48726"
"201203","18","4","255","1.405","2428","3.77595"
"201204","18","4","240","1.338","1384","3.35863"
"201205","18","4","183","0.891","1136","3.75217"
"201206","18","4","184","1.08","1613","3.84968"
"201207","18","4","116","0.671","755","3.74337"
"201208","18","4","200","1.263","1704","3.48697"
"201209","18","4","244","1.243","2130","3.16675"
"201210","18","4","303","1.591","4294","3.67224"
"201211","18","4","304","1.65","1700","1.73123"
"201212","18","4","153","1.134","1476","1.52071"
"201301","18","4","295","1.831","2553","2.66838"
"201302","18","4","156","1.116","1438","1.65677"
"201303","18","4","268","1.786","2517","1.32404"
"201304","18","4","83","1.419","545","1.81442"
"201305","18","4","99","1.524","568","1.44512"
"201306","18","4","317","2.149","2907","1.45841"
"201307","18","4","240","1.109","2384","1.43919"
"201308","18","4","218","1.068","2258","1.49401"
"201309","18","4","182","0.686","1545","1.98897"
"201310","18","4","183","0.657","1237","1.63637"
"201311","18","4","163","0.622","1167","2.00785"
"201312","18","4","171","1.072","1208","1.69319"
"201401","18","4","145","0.969","1651","1.83861"
"201402","18","4","260","1.006","1643","1.40794"
"201403","18","4","182","0.99","1289","1.45222"
"201404","18","4","210","1.186","1694","1.75438"
"201405","18","4","303","1.939","3047","1.47562"
"201406","18","4","168","1.132","1077","1.74847"
"201407","18","4","243","1.281","2608","2.0019"
"201408","18","4","265","1.266","2722","1.60979"
"201409","18","4","117","0.667","713","1.54852"
"201410","18","4","242","1.031","2377","1.77742"
"201411","18","4","231","1.096","1736","1.50716"
"201412","18","4","369","1.079","3588","1.60242"
"201501","18","4","703","1.861","7799","1.00332"
"201502","18","4","759","2.318","9193","-1.34727"
"201503","18","4","736","1.918","12191","-4.81669"
"201504","18","4","1354","2.474","32289","-4.68089"
"201505","18","4","512","1.26","5458","-4.80564"
"201506","18","4","271","1.003","3815","-5.45"
"201507","18","4","257","0.948","4428","-4.74855"
"201508","18","4","289","1.069","2570","-4.69824"
"201509","18","4","329","1.108","6435","-5.10336"
"201510","18","4","403","1.136","5802","-5.92486"
"201511","18","4","334","1.01","3540","-5.9617"
"201512","18","4","227","0.884","2031","-5.81365"
"201601","18","4","967","2.688","26612","-6.85639"
"201602","18","4","289","1.061","5834","-5.3054"
"201603","18","4","400","1.3","6126","-4.87523"
"201604","18","4","954","3.291","11417","-4.8842"
"201605","18","4","1051","3.437","23305","-5.50584"
"201606","18","4","866","2.774","11020","-4.8478"
"201607","18","4","1281","4.286","17041","-5.60766"
"201608","18","4","810","2.343","11835","-5.73653"
"201609","18","4","677","2.013","7229","-5.33386"
"201610","18","4","509","1.83","6793","-6.0259"
"201611","18","4","686","2.021","8335","-5.76157"
"201612","18","4","479","1.43","7261","-5.74695"
"201701","18","4","273","0.917","1996","-4.93628"
"201702","18","4","377","1.212","4106","-5.33734"
"201703","18","4","360","0.994","4555","-5.38411"
"201704","18","4","258","0.902","1703","-5.43485"
"201705","18","4","705","2.133","15089","-7.0487"
"201706","18","4","328","1.369","4326","-6.86087"
"201707","18","4","217","0.996","1607","-6.07631"
"201708","18","4","171","0.889","1045","-6.65292"
"201709","18","4","188","0.813","1788","-5.37134"
"201710","18","4","213","0.933","2090","-5.28121"
"201711","18","4","293","1.212","3114","-5.98416"
"201712","18","4","128","0.696","1695","-5.76157"
"201801","18","4","190","0.93","3597","-5.25649"
"201802","18","4","207","1.085","2188","-7.41223"
"201803","18","4","170","0.847","1491","-6.01221"
"201804","18","4","169","0.896","1891","-5.33409"
"201805","18","4","954","3.356","35334","-7.99813"
"201806","18","4","184","0.968","2091","-6.74964"
"201807","18","4","256","1.356","4752","-7.25348"
"201808","18","4","282","1.234","5591","-5.99231"
"201809","18","4","219","1.122","2388","-5.20692"
"201810","18","4","259","0.743","3245","-5.60205"
"201811","18","4","106","1.805","700","-6.05687"
"199901","19","4","483","10.031","3418","3.19493"
"199902","19","4","437","7.949","2644","2.67872"
"199903","19","4","794","11.866","5226","2.82082"
"199904","19","4","922","13.757","5552","3.36753"
"199905","19","4","582","9.252","3643","4.05088"
"199906","19","4","419","6.815","2156","3.69097"
"199907","19","4","614","9.692","4149","3.04621"
"199908","19","4","1073","14.211","6423","2.98543"
"199909","19","4","1597","8.152","9948","3.96557"
"199910","19","4","800","8.98","4833","3.42155"
"199911","19","4","564","7.125","3774","3.62353"
"199912","19","4","922","14.285","6371","3.0315"
"200001","19","4","1311","15.96","7443","2.9405"
"200002","19","4","620","9.439","3354","3.36189"
"200003","19","4","422","9.173","2327","3.35767"
"200004","19","4","391","8.283","2489","2.89086"
"200005","19","4","616","12.173","4082","2.94291"
"200006","19","4","943","15.129","6442","2.84145"
"200007","19","4","687","12.176","3872","3.05198"
"200008","19","4","590","9.207","3234","3.82717"
"200009","19","4","920","10.934","4724","3.53966"
"200010","19","4","734","11.854","3687","3.11381"
"200011","19","4","489","8.492","2440","3.34708"
"200012","19","4","889","14.308","4315","3.48794"
"200101","19","4","621","10.195","2984","3.22949"
"200102","19","4","781","10.751","4775","3.01647"
"200103","19","4","814","12.563","5102","3.4263"
"200104","19","4","494","11.464","2589","2.85817"
"200105","19","4","520","8.135","2904","3.01463"
"200106","19","4","576","10.094","3055","2.71133"
"200107","19","4","513","7.701","2521","3.31192"
"200108","19","4","535","8.365","2983","3.00116"
"200109","19","4","476","9.162","2295","3.52039"
"200110","19","4","420","8.285","2084","3.49735"
"200111","19","4","394","8.009","2028","3.51534"
"200112","19","4","509","14.285","2588","3.07277"
"200201","19","4","533","10.267","2312","3.97185"
"200202","19","4","335","7.349","1436","3.92258"
"200203","19","4","296","9.038","1345","3.35327"
"200204","19","4","288","7.862","1449","3.66063"
"200205","19","4","335","9.078","1606","3.93972"
"200206","19","4","450","15.233","2226","3.35726"
"200207","19","4","516","7.948","2651","3.37257"
"200208","19","4","523","7.849","2514","3.37874"
"200209","19","4","447","9.861","2203","3.14952"
"200210","19","4","725","9.805","3421","3.61778"
"200211","19","4","583","7.989","2957","3.82346"
"200212","19","4","474","7.867","2531","3.89514"
"200301","19","4","458","7.464","2179","3.51855"
"200302","19","4","292","5.912","1472","3.38945"
"200303","19","4","315","7.234","2070","3.629"
"200304","19","4","411","6.562","2931","3.87828"
"200305","19","4","879","11.962","5341","3.65056"
"200306","19","4","617","9.476","3329","3.11929"
"200307","19","4","641","9.275","3650","3.02348"
"200308","19","4","956","11.691","5367","3.10061"
"200309","19","4","816","10.146","4093","3.15693"
"200310","19","4","953","11.523","5060","2.84673"
"200311","19","4","591","12.473","3008","2.96937"
"200312","19","4","608","10.724","3374","3.0406"
"200401","19","4","553","11.726","3806","2.91101"
"200402","19","4","272","6.767","1826","3.59974"
"200403","19","4","386","9.691","2358","3.1061"
"200404","19","4","599","10.01","3578","3.22655"
"200405","19","4","568","10.115","3263","3.42733"
"200406","19","4","346","6.743","1914","3.57847"
"200407","19","4","321","9.16","1786","3.36607"
"200408","19","4","381","13.539","2096","2.9679"
"200409","19","4","342","8.992","1949","3.92479"
"200410","19","4","252","6.67","1287","3.18479"
"200411","19","4","293","9.562","1443","3.39808"
"200412","19","4","345","7.326","1910","3.47387"
"200501","19","4","499","6.644","2809","4.96135"
"200502","19","4","198","5.772","1007","3.96433"
"200503","19","4","186","4.673","1004","3.7829"
"200504","19","4","195","4.309","923","4.07808"
"200505","19","4","246","7.576","2041","3.05972"
"200506","19","4","238","7.702","1149","3.83446"
"200507","19","4","184","6.669","1069","3.59861"
"200508","19","4","260","5.922","1181","4.38022"
"200509","19","4","159","5.415","1137","3.31454"
"200510","19","4","379","9.181","1918","3.55819"
"200511","19","4","368","12.907","1830","3.39012"
"200512","19","4","217","7.606","1162","4.253"
"200601","19","4","236","7.916","270","3.39529"
"200602","19","4","154","4.594","242","4.13614"
"200603","19","4","306","6.488","1465","3.85633"
"200604","19","4","195","5.226","339","3.68285"
"200605","19","4","328","4.805","836","3.53052"
"200606","19","4","246","3.989","752","4.55202"
"200607","19","4","291","7.586","942","3.10468"
"200608","19","4","307","6.798","1228","4.14711"
"200609","19","4","402","7.963","1261","3.53998"
"200610","19","4","268","7.831","609","3.92199"
"200611","19","4","308","5.908","1214","4.22118"
"200612","19","4","287","7.446","1110","4.13885"
"200701","19","4","540","8.178","1869","3.65001"
"200702","19","4","461","7.885","1451","3.41405"
"200703","19","4","428","5.524","1600","3.6561"
"200704","19","4","548","6.129","2012","3.69772"
"200705","19","4","468","5.584","1912","3.7427"
"200706","19","4","656","6.98","2772","3.96482"
"200707","19","4","346","4.544","1562","3.80804"
"200708","19","4","270","4.947","961","3.77231"
"200709","19","4","288","3.854","1447","3.62553"
"200710","19","4","335","4.221","1929","3.61133"
"200711","19","4","345","4.706","1652","3.59095"
"200712","19","4","426","5.692","2604","3.50001"
"200801","19","4","401","4.191","2290","4.57677"
"200802","19","4","666","8.307","3353","4.1354"
"200803","19","4","207","3.845","895","4.01041"
"200804","19","4","311","4.415","1403","4.60045"
"200805","19","4","224","3.872","921","3.7744"
"200806","19","4","388","5.372","1819","4.34413"
"200807","19","4","483","6.715","2287","3.77709"
"200808","19","4","279","5.244","1184","4.19386"
"200809","19","4","221","3.828","1031","3.80285"
"200810","19","4","399","4.987","1932","4.1732"
"200811","19","4","713","7.536","4288","4.06092"
"200812","19","4","402","4.583","2246","4.5741"
"200901","19","4","687","4.479","4731","4.04634"
"200902","19","4","448","3.062","2308","4.02293"
"200903","19","4","495","4.091","3603","4.03779"
"200904","19","4","703","5.545","3903","3.65502"
"200905","19","4","609","4.877","4248","3.69507"
"200906","19","4","457","4.472","2715","3.90333"
"200907","19","4","1550","12.475","12024","3.66047"
"200908","19","4","2204","13.073","22311","3.30572"
"200909","19","4","2093","12.444","22913","3.75876"
"200910","19","4","876","4.025","7473","4.08922"
"200911","19","4","525","3.751","4939","3.71702"
"200912","19","4","1059","6.854","8226","4.08561"
"201001","19","4","635","4.771","3747","3.56595"
"201002","19","4","743","5.46","4845","3.72962"
"201003","19","4","670","10.107","4504","3.76349"
"201004","19","4","367","4.461","2765","3.0565"
"201005","19","4","454","6.392","2259","3.59923"
"201006","19","4","408","7.701","2470","4.01625"
"201007","19","4","437","4.499","3647","3.65945"
"201008","19","4","1215","5.375","10295","3.9485"
"201009","19","4","1273","5.845","14521","3.42185"
"201010","19","4","1184","5.745","9667","3.66754"
"201011","19","4","907","3.579","10803","4.13719"
"201012","19","4","663","4.248","5162","3.8866"
"201101","19","4","569","4.168","5014","3.67533"
"201102","19","4","904","5.944","11517","4.10562"
"201103","19","4","820","4.634","7990","4.15296"
"201104","19","4","1054","5.679","13537","3.58606"
"201105","19","4","965","5.207","7241","3.92907"
"201106","19","4","1057","5.536","11919","3.38787"
"201107","19","4","1055","5.056","21001","4.42566"
"201108","19","4","1192","6.447","10699","3.91427"
"201109","19","4","927","5.96","10853","3.71562"
"201110","19","4","1125","6.5","8169","3.59683"
"201111","19","4","762","3.83","5978","4.1707"
"201112","19","4","858","6.456","8405","3.61928"
"201201","19","4","786","5.368","7441","3.61516"
"201202","19","4","1075","6.752","11998","3.31308"
"201203","19","4","1125","6.201","15195","3.16731"
"201204","19","4","815","4.545","6548","3.65638"
"201205","19","4","913","4.447","8183","3.82964"
"201206","19","4","1115","6.545","10921","3.338"
"201207","19","4","717","4.149","5043","4.4779"
"201208","19","4","817","5.16","7713","3.6993"
"201209","19","4","1208","6.154","20716","3.44064"
"201210","19","4","1182","6.208","16381","3.78263"
"201211","19","4","984","5.342","9122","1.7555"
"201212","19","4","621","4.604","7076","1.58769"
"201301","19","4","751","4.663","9377","1.47617"
"201302","19","4","660","4.723","11887","1.58202"
"201303","19","4","816","5.438","6810","1.36072"
"201304","19","4","321","5.49","2540","1.40063"
"201305","19","4","459","7.065","3923","1.17207"
"201306","19","4","608","4.123","5133","1.59806"
"201307","19","4","1162","5.369","12939","1.46612"
"201308","19","4","1156","5.668","11689","1.49013"
"201309","19","4","845","3.185","8841","1.94885"
"201310","19","4","899","3.229","7578","1.81024"
"201311","19","4","719","2.747","5887","1.81959"
"201312","19","4","538","3.373","5096","1.64043"
"201401","19","4","672","4.494","6143","1.40379"
"201402","19","4","1022","3.956","11480","1.5831"
"201403","19","4","701","3.813","7952","1.36135"
"201404","19","4","613","3.463","5361","1.66899"
"201405","19","4","499","3.193","3033","1.68364"
"201406","19","4","422","2.844","3518","1.89014"
"201407","19","4","678","3.574","5868","2.21139"
"201408","19","4","1051","5.021","9269","1.52699"
"201409","19","4","745","4.247","4953","1.54143"
"201410","19","4","988","4.211","8906","1.56336"
"201411","19","4","882","4.188","7333","1.74727"
"201412","19","4","1241","3.629","12602","1.59819"
"201501","19","4","1889","5.003","21790","1.59085"
"201502","19","4","1186","3.622","12702","-1.13233"
"201503","19","4","1376","3.586","26236","-4.77778"
"201504","19","4","1959","3.58","37264","-5.3216"
"201505","19","4","1283","3.159","17225","-5.17713"
"201506","19","4","1004","3.717","30163","-4.26994"
"201507","19","4","1147","4.231","18364","-4.33475"
"201508","19","4","1007","3.725","15009","-4.21337"
"201509","19","4","1534","5.166","24436","-4.63129"
"201510","19","4","1765","4.975","27281","-4.68743"
"201511","19","4","1486","4.497","15423","-4.93253"
"201512","19","4","1328","5.172","34588","-5.44092"
"201601","19","4","3527","9.807","119912","-6.81858"
"201602","19","4","1180","4.332","20700","-5.22121"
"201603","19","4","1240","4.032","17807","-4.94055"
"201604","19","4","1110","3.829","16071","-4.06652"
"201605","19","4","1132","3.702","16921","-5.04151"
"201606","19","4","1517","4.86","17060","-5.02126"
