"MonthYear","EventRootCode","QuadClass","CountEventNegativeTone","CountEventPositiveTone","SumNumNegativeArticle","SumNumPositiveArticle"
"201611","13","3","405","66","8903","337"
"201612","13","3","629","59","11051","292"
"201701","13","3","430","45","4873","193"
"201702","13","3","341","53","4416","324"
"201703","13","3","281","35","4382","203"
"201704","13","3","322","64","5760","3667"
"201705","13","3","431","40","6779","497"
"201706","13","3","237","29","3250","134"
"201707","13","3","296","54","3852","290"
"201708","13","3","251","34","3277","268"
"201709","13","3","368","50","4260","529"
"201710","13","3","282","57","3179","279"
"201711","13","3","402","31","8046","203"
"201712","13","3","264","37","2295","235"
"201801","13","3","183","41","1519","266"
"201802","13","3","245","22","5752","101"
"201803","13","3","234","40","2146","350"
"201804","13","3","180","28","2999","170"
"201805","13","3","423","14","9792","97"
"201806","13","3","248","26","3512","122"
"201807","13","3","185","22","3842","217"
"201808","13","3","194","50","1653","323"
"201809","13","3","157","30","1766","165"
"201810","13","3","392","57","8730","1807"
"201811","13","3","41","6","213","24"
"199901","14","3","0","81","0","573"
"199902","14","3","0","64","0","482"
"199903","14","3","0","156","0","1116"
"199904","14","3","0","122","0","833"
"199905","14","3","0","153","0","994"
"199906","14","3","0","78","0","550"
"199907","14","3","0","90","0","502"
"199908","14","3","0","112","0","641"
"199909","14","3","0","465","0","3148"
"199910","14","3","0","233","0","1535"
"199911","14","3","0","154","0","903"
"199912","14","3","0","40","0","209"
"200001","14","3","0","168","0","840"
"200002","14","3","0","64","0","314"
"200003","14","3","0","51","0","288"
"200004","14","3","0","84","0","709"
"200005","14","3","0","110","0","685"
"200006","14","3","0","46","0","326"
"200007","14","3","0","75","0","399"
"200008","14","3","0","76","0","488"
"200009","14","3","0","95","0","560"
"200010","14","3","0","139","0","725"
"200011","14","3","0","66","0","438"
"200012","14","3","0","66","0","391"
"200101","14","3","0","76","0","425"
"200102","14","3","0","202","0","1280"
"200103","14","3","0","114","0","745"
"200104","14","3","0","37","0","185"
"200105","14","3","0","56","0","380"
"200106","14","3","0","99","0","609"
"200107","14","3","0","70","0","433"
"200108","14","3","0","27","0","139"
"200109","14","3","0","109","0","452"
"200110","14","3","0","203","0","1081"
"200111","14","3","0","41","0","188"
"200112","14","3","0","12","0","61"
"200201","14","3","0","49","0","240"
"200202","14","3","0","28","0","140"
"200203","14","3","0","40","0","209"
"200204","14","3","0","53","0","224"
"200205","14","3","0","32","0","235"
"200206","14","3","0","13","0","67"
"200207","14","3","0","50","0","188"
"200208","14","3","0","74","0","355"
"200209","14","3","0","25","0","112"
"200210","14","3","0","33","0","163"
"200211","14","3","0","39","0","204"
"200212","14","3","0","25","0","123"
"200301","14","3","0","198","0","1129"
"200302","14","3","0","69","0","349"
"200303","14","3","0","199","0","1339"
"200304","14","3","0","100","0","732"
"200305","14","3","0","85","0","380"
"200306","14","3","0","17","0","79"
"200307","14","3","0","35","0","193"
"200308","14","3","0","40","0","182"
"200309","14","3","0","53","0","228"
"200310","14","3","0","102","0","575"
"200311","14","3","0","9","0","55"
"200312","14","3","0","33","0","162"
"200401","14","3","0","45","0","168"
"200402","14","3","0","50","0","187"
"200403","14","3","0","57","0","277"
"200404","14","3","0","51","0","275"
"200405","14","3","0","83","0","329"
"200406","14","3","0","22","0","100"
"200407","14","3","0","11","0","90"
"200408","14","3","0","24","0","111"
"200409","14","3","0","22","0","152"
"200410","14","3","0","20","0","87"
"200411","14","3","0","17","0","82"
"200412","14","3","0","12","0","75"
"200501","14","3","0","22","0","97"
"200502","14","3","0","34","0","165"
"200503","14","3","0","64","0","210"
"200504","14","3","0","30","0","156"
"200505","14","3","0","53","0","376"
"200506","14","3","0","16","0","114"
"200507","14","3","0","17","0","45"
"200508","14","3","0","24","0","126"
"200509","14","3","0","40","0","166"
"200510","14","3","0","38","0","149"
"200511","14","3","0","8","0","15"
"200512","14","3","0","7","0","22"
"200601","14","3","0","11","0","11"
"200602","14","3","0","161","0","255"
"200603","14","3","0","173","0","1206"
"200604","14","3","0","59","0","82"
"200605","14","3","0","54","0","119"
"200606","14","3","0","39","0","101"
"200607","14","3","0","47","0","240"
"200608","14","3","0","76","0","225"
"200609","14","3","0","123","0","854"
"200610","14","3","0","18","0","36"
"200611","14","3","0","127","0","506"
"200612","14","3","0","26","0","115"
"200701","14","3","0","23","0","50"
"200702","14","3","0","36","0","87"
"200703","14","3","0","53","0","165"
"200704","14","3","0","125","0","512"
"200705","14","3","0","142","0","654"
"200706","14","3","0","56","0","179"
"200707","14","3","0","26","0","140"
"200708","14","3","0","30","0","67"
"200709","14","3","0","47","0","207"
"200710","14","3","0","28","0","127"
"200711","14","3","0","44","0","127"
"200712","14","3","0","31","0","270"
"200801","14","3","0","82","0","612"
"200802","14","3","0","92","0","497"
"200803","14","3","0","79","0","319"
"200804","14","3","0","99","0","357"
"200805","14","3","0","142","0","682"
"200806","14","3","0","119","0","743"
"200807","14","3","0","37","0","216"
"200808","14","3","0","50","0","241"
"200809","14","3","0","69","0","292"
"200810","14","3","0","45","0","198"
"200811","14","3","0","52","0","260"
"200812","14","3","0","116","0","522"
"200901","14","3","0","212","0","1454"
"200902","14","3","0","113","0","843"
"200903","14","3","0","76","0","514"
"200904","14","3","0","89","0","482"
"200905","14","3","0","100","0","428"
"200906","14","3","0","110","0","393"
"200907","14","3","0","68","0","490"
"200908","14","3","0","73","0","283"
"200909","14","3","0","191","0","1149"
"200910","14","3","0","165","0","825"
"200911","14","3","0","195","0","1370"
"200912","14","3","0","266","0","3842"
"201001","14","3","0","157","0","965"
"201002","14","3","0","107","0","595"
"201003","14","3","0","100","0","464"
"201004","14","3","0","79","0","902"
"201005","14","3","0","84","0","521"
"201006","14","3","0","30","0","65"
"201007","14","3","0","74","0","653"
"201008","14","3","0","327","0","2369"
"201009","14","3","0","339","0","2983"
"201010","14","3","0","112","0","546"
"201011","14","3","0","269","0","2330"
"201012","14","3","0","159","0","947"
"201101","14","3","0","125","0","711"
"201102","14","3","0","201","0","2343"
"201103","14","3","0","191","0","1218"
"201104","14","3","0","128","0","542"
"201105","14","3","0","139","0","958"
"201106","14","3","0","208","0","1226"
"201107","14","3","0","158","0","983"
"201108","14","3","0","186","0","1221"
"201109","14","3","0","110","0","642"
"201110","14","3","0","134","0","1600"
"201111","14","3","0","124","0","1150"
"201112","14","3","0","230","0","1681"
"201201","14","3","0","237","0","1650"
"201202","14","3","0","197","0","1513"
"201203","14","3","0","252","0","2080"
"201204","14","3","0","139","0","982"
"201205","14","3","0","257","0","1833"
"201206","14","3","0","125","0","663"
"201207","14","3","0","130","0","1088"
"201208","14","3","0","93","0","520"
"201209","14","3","0","666","0","12735"
"201210","14","3","0","228","0","2585"
"201211","14","3","0","219","0","1669"
"201212","14","3","0","136","0","919"
"201301","14","3","0","65","0","376"
"201302","14","3","0","116","0","1101"
"201303","14","3","0","109","0","632"
"201304","14","3","0","40","0","358"
"201305","14","3","0","68","0","718"
"201306","14","3","0","152","0","1771"
"201307","14","3","0","168","0","1357"
"201308","14","3","0","164","0","1533"
"201309","14","3","0","406","0","5673"
"201310","14","3","0","194","0","1588"
"201311","14","3","0","433","0","3363"
"201312","14","3","0","155","0","1264"
"201401","14","3","0","98","0","781"
"201402","14","3","2","146","10","1111"
"201403","14","3","2","109","2","704"
"201404","14","3","8","106","18","1074"
"201405","14","3","4","102","36","709"
"201406","14","3","0","117","0","1004"
"201407","14","3","1","129","12","910"
"201408","14","3","1","126","4","1212"
"201409","14","3","1","131","5","1280"
"201410","14","3","0","203","0","1849"
"201411","14","3","0","164","0","1722"
"201412","14","3","0","159","0","1274"
"201501","14","3","3","134","18","838"
"201502","14","3","70","194","374","1505"
"201503","14","3","189","62","2248","432"
"201504","14","3","285","43","3836","220"
"201505","14","3","170","22","1903","213"
"201506","14","3","72","8","1026","59"
"201507","14","3","113","18","1223","159"
"201508","14","3","111","32","1801","210"
"201509","14","3","147","19","824","121"
"201510","14","3","245","18","2000","111"
"201511","14","3","110","19","640","105"
"201512","14","3","77","14","603","72"
"201601","14","3","121","19","980","112"
"201602","14","3","154","19","3146","483"
"201603","14","3","231","45","2468","254"
"201604","14","3","165","53","1259","376"
"201605","14","3","283","50","5199","388"
"201606","14","3","214","32","1567","214"
"201607","14","3","171","18","1304","119"
"201608","14","3","130","43","1186","232"
"201609","14","3","165","46","1359","305"
"201610","14","3","207","53","1797","335"
"201611","14","3","1099","61","22940","509"
"201612","14","3","683","49","21610","397"
"201701","14","3","221","32","1998","243"
"201702","14","3","346","68","9846","578"
"201703","14","3","407","99","12822","510"
"201704","14","3","273","74","5423","4588"
"201705","14","3","331","47","4627","260"
"201706","14","3","98","23","815","141"
"201707","14","3","175","28","4398","337"
"201708","14","3","87","27","938","437"
"201709","14","3","450","45","9548","250"
"201710","14","3","161","17","1519","100"
"201711","14","3","81","31","663","131"
"201712","14","3","584","39","9313","458"
"201801","14","3","136","19","2207","113"
"201802","14","3","91","25","732","109"
"201803","14","3","152","75","984","427"
"201804","14","3","148","45","2558","242"
"201805","14","3","201","18","6884","119"
"201806","14","3","61","14","502","63"
"201807","14","3","60","20","366","161"
"201808","14","3","105","24","2072","135"
"201809","14","3","110","31","756","283"
"201810","14","3","303","36","6932","220"
"201811","14","3","57","1","1470","2"
"199901","15","4","0","47","0","235"
"199902","15","4","0","50","0","265"
"199903","15","4","0","74","0","393"
"199904","15","4","0","48","0","330"
"199905","15","4","0","43","0","216"
"199906","15","4","0","27","0","188"
"199907","15","4","0","39","0","265"
"199908","15","4","0","54","0","385"
"199909","15","4","0","190","0","1028"
"199910","15","4","0","80","0","449"
"199911","15","4","0","40","0","241"
"199912","15","4","0","30","0","217"
"200001","15","4","0","66","0","324"
"200002","15","4","0","47","0","244"
"200003","15","4","0","12","0","58"
"200004","15","4","0","35","0","191"
"200005","15","4","0","33","0","254"
"200006","15","4","0","35","0","266"
"200007","15","4","0","50","0","238"
"200008","15","4","0","74","0","532"
"200009","15","4","0","63","0","332"
"200010","15","4","0","41","0","227"
"200011","15","4","0","52","0","246"
"200012","15","4","0","73","0","336"
"200101","15","4","0","34","0","182"
"200102","15","4","0","112","0","636"
"200103","15","4","0","76","0","385"
"200104","15","4","0","72","0","433"
"200105","15","4","0","82","0","475"
"200106","15","4","0","46","0","270"
"200107","15","4","0","71","0","480"
"200108","15","4","0","28","0","123"
"200109","15","4","0","40","0","243"
"200110","15","4","0","47","0","248"
"200111","15","4","0","53","0","242"
"200112","15","4","0","29","0","149"
"200201","15","4","0","31","0","188"
"200202","15","4","0","37","0","154"
"200203","15","4","0","19","0","85"
"200204","15","4","0","24","0","81"
"200205","15","4","0","29","0","131"
"200206","15","4","0","16","0","67"
"200207","15","4","0","37","0","187"
"200208","15","4","0","33","0","170"
"200209","15","4","0","49","0","237"
"200210","15","4","0","51","0","237"
"200211","15","4","0","29","0","103"
"200212","15","4","0","49","0","220"
"200301","15","4","0","29","0","153"
"200302","15","4","0","28","0","170"
"200303","15","4","0","54","0","374"
"200304","15","4","0","37","0","308"
"200305","15","4","0","91","0","694"
"200306","15","4","0","28","0","106"
"200307","15","4","0","49","0","214"
"200308","15","4","0","66","0","320"
"200309","15","4","0","38","0","181"
"200310","15","4","0","50","0","312"
"200311","15","4","0","50","0","256"
"200312","15","4","0","77","0","391"
"200401","15","4","0","27","0","153"
"200402","15","4","0","13","0","71"
"200403","15","4","0","17","0","118"
"200404","15","4","0","60","0","297"
"200405","15","4","0","21","0","112"
"200406","15","4","0","40","0","154"
"200407","15","4","0","11","0","41"
"200408","15","4","0","18","0","100"
"200409","15","4","0","42","0","204"
"200410","15","4","0","41","0","180"
"200411","15","4","0","16","0","80"
"200412","15","4","0","52","0","255"
"200501","15","4","0","63","0","284"
"200502","15","4","0","29","0","169"
"200503","15","4","0","39","0","189"
"200504","15","4","0","44","0","182"
"200505","15","4","0","22","0","83"
"200506","15","4","0","15","0","82"
"200507","15","4","0","15","0","87"
"200508","15","4","0","26","0","99"
"200509","15","4","0","17","0","74"
"200510","15","4","0","45","0","247"
"200511","15","4","0","22","0","101"
"200512","15","4","0","54","0","241"
"200601","15","4","0","8","0","8"
"200602","15","4","0","10","0","11"
"200603","15","4","0","38","0","72"
"200604","15","4","0","40","0","43"
"200605","15","4","0","55","0","177"
"200606","15","4","0","49","0","117"
"200607","15","4","0","53","0","179"
"200608","15","4","0","53","0","166"
"200609","15","4","0","59","0","243"
"200610","15","4","0","31","0","184"
"200611","15","4","0","35","0","252"
"200612","15","4","0","27","0","104"
"200701","15","4","0","64","0","176"
"200702","15","4","0","25","0","91"
"200703","15","4","0","20","0","57"
"200704","15","4","0","94","0","334"
"200705","15","4","0","36","0","107"
"200706","15","4","0","52","0","159"
"200707","15","4","0","29","0","110"
"200708","15","4","0","33","0","89"
"200709","15","4","0","22","0","110"
"200710","15","4","0","61","0","278"
